Protein Group Accessions	Protein Descriptions	scenario	label	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
Q9NX20	39S ribosomal protein L16, mitochondrial OS=Homo sapiens GN=MRPL16 PE=1 SV=1 - [RM16_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0.346201304424467	1	0.744050766790058	0.457782478406487	0.081949585757095	0.134232328573947	0.04806980433633	0.0486162524237617	0.0491627005111934	0	0	0	0	0	0
Q9NX20	39S ribosomal protein L16, mitochondrial OS=Homo sapiens GN=MRPL16 PE=1 SV=1 - [RM16_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.260179799048123	0.914331041776838	0.866737176097303	0.588577472236912	0.178741406663141	0.49903049532875	0.195663670015865	0.228626828838357	0.225982725189494	0.10597567424643	0.053957341794465	0.0885069628062753	0.0945884011986603	0.0931253305129561	0.266525647805394
Q9NYK5	39S ribosomal protein L39, mitochondrial OS=Homo sapiens GN=MRPL39 PE=1 SV=3 - [RM39_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0.106946182728411	0.459073842302879	1	0.876720901126408	0.403504380475595	0.0575969962453066	0.107759699624531	0.0373842302878598	0.0437546933667084	0.0439549436795995	0	0	0.0100500625782228	0.0135168961201502	0	0
Q9NYK5	39S ribosomal protein L39, mitochondrial OS=Homo sapiens GN=MRPL39 PE=1 SV=3 - [RM39_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0	0.782853566958698	0.37090112640801	0.424030037546934	0.0795994993742178	0.229599499374218	0.120400500625782	0.137484355444305	0.125156445556946	0.0430976220275344	0.0134167709637046	0.0477847309136421	0.0422403003754693	0.0632665832290363	0.105506883604506
Q9NZE8	39S ribosomal protein L35, mitochondrial OS=Homo sapiens GN=MRPL35 PE=1 SV=3 - [RM35_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0	1	0.779001798561151	0.295413669064748	0	0	0	0	0	0	0	0	0	0	0
Q9NZE8	39S ribosomal protein L35, mitochondrial OS=Homo sapiens GN=MRPL35 PE=1 SV=3 - [RM35_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0	0.727967625899281	0.778776978417266	0.364208633093525	0.140085431654676	0.292491007194245	0.143839928057554	0	0	0	0	0	0	0	0
Q9P015	39S ribosomal protein L15, mitochondrial OS=Homo sapiens GN=MRPL15 PE=1 SV=1 - [RM15_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0.146025878003697	0.420579174368454	1	0.834873690696242	0.393838570548367	0.11577325939618	0.127726432532348	0.058539741219963	0	0	0	0	0	0	0	0
Q9P015	39S ribosomal protein L15, mitochondrial OS=Homo sapiens GN=MRPL15 PE=1 SV=1 - [RM15_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.221749845964264	0.722119531731362	0.731977818853974	0.428096118299445	0.219654959950709	0.335181762168823	0.174430067775724	0.105113986444855	0.101232285890327	0.0550955021565003	0.0505853357979051	0.0501417128773876	0	0	0
Q9P0M9	39S ribosomal protein L27, mitochondrial OS=Homo sapiens GN=MRPL27 PE=1 SV=1 - [RM27_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0.399404761904762	1	0.962797619047619	0	0.100595238095238	0.104315476190476	0	0	0	0	0	0	0	0	0
Q9P0M9	39S ribosomal protein L27, mitochondrial OS=Homo sapiens GN=MRPL27 PE=1 SV=1 - [RM27_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0	0.80952380952381	0.892113095238095	0.267857142857143	0.17514880952381	0.341815476190476	0.15766369047619	0	0	0.0459151785714286	0	0.0590252976190476	0	0.0615029761904762	0
Q9UBS4	DnaJ homolog subfamily B member 11 OS=Homo sapiens GN=DNAJB11 PE=1 SV=1 - [DJB11_HUMAN]	B	FALSE	0	0	0	0.891993957703928	0.825528700906344	0.696827794561934	0.359214501510574	0.377794561933535	0.216389728096677	0.0773413897280967	0.0888972809667674	0.0626963746223565	0.0258534743202417	0	0	0	0.035702416918429	0	0	0	0.0214274924471299	0.0482175226586103	0
Q9UBS4	DnaJ homolog subfamily B member 11 OS=Homo sapiens GN=DNAJB11 PE=1 SV=1 - [DJB11_HUMAN]	B	TRUE	0	0	0	0.739425981873112	1	0.824018126888218	0.368731117824773	0.418957703927492	0	0.294184290030211	0.380740181268882	0.0286706948640483	0	0	0.225	0.279078549848943	0.328474320241692	0	0.208836858006042	0	0	0	0.648262839879154
Q9UBX3	Mitochondrial dicarboxylate carrier OS=Homo sapiens GN=SLC25A10 PE=1 SV=2 - [DIC_HUMAN]	B	FALSE	0	0	0	0	0	0	0.223201770564367	0.275322759129473	0.327333087421616	0.336849870896348	0.298745850239764	0.347510143858355	0.178827001106603	0.431943932128366	0.258096643305054	0.276503135374401	0.462559940981188	0.17336776097381	0.150682405016599	0.303614902250092	0.300479527849502	0.646255994098119	1
Q9UBX3	Mitochondrial dicarboxylate carrier OS=Homo sapiens GN=SLC25A10 PE=1 SV=2 - [DIC_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.136665437108078	0.130947989671708	0.0980081150866839	0.221431206196975	0.0552932497233493	0	0.200295094061232	0.2400959055699	0.378089265953523	0.139985245296938	0.113426779786057	0.186757654002213	0.154334194024345	0.309738104020657	0.49206934710439
Q9UI12	V-type proton ATPase subunit H OS=Homo sapiens GN=ATP6V1H PE=1 SV=1 - [VATH_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.842605705037427	0
Q9UI12	V-type proton ATPase subunit H OS=Homo sapiens GN=ATP6V1H PE=1 SV=1 - [VATH_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.955694922112078	0	1	0
Q9UJ83	2-hydroxyacyl-CoA lyase 1 OS=Homo sapiens GN=HACL1 PE=1 SV=2 - [HACL1_HUMAN]	B	FALSE	0	0	0.0608937375432708	0.487045001573482	0.284380572747299	0	0	0.100440574845274	0.0510437427882094	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UJ83	2-hydroxyacyl-CoA lyase 1 OS=Homo sapiens GN=HACL1 PE=1 SV=2 - [HACL1_HUMAN]	B	TRUE	0	0	0	1	0.713311654253645	0.469841602853247	0	0.216930661911256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y2Q3	Glutathione S-transferase kappa 1 OS=Homo sapiens GN=GSTK1 PE=1 SV=3 - [GSTK1_HUMAN]	B	FALSE	0	0	0.183982035928144	1	0.89121756487026	0.41372255489022	0	0.218712574850299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y2Q3	Glutathione S-transferase kappa 1 OS=Homo sapiens GN=GSTK1 PE=1 SV=3 - [GSTK1_HUMAN]	B	TRUE	0	0	0.222305389221557	0.960079840319361	0.755988023952096	0.327195608782435	0	0.203443113772455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31497005988024
Q9Y3B7	39S ribosomal protein L11, mitochondrial OS=Homo sapiens GN=MRPL11 PE=1 SV=1 - [RM11_HUMAN]	B	FALSE	0	0	0	0	0	0	0.0707155172413793	0.205948275862069	0.44198275862069	1	0.807413793103448	0.398793103448276	0.125	0.12948275862069	0.0586293103448276	0.0315948275862069	0	0	0.0183189655172414	0	0	0	0
Q9Y3B7	39S ribosomal protein L11, mitochondrial OS=Homo sapiens GN=MRPL11 PE=1 SV=1 - [RM11_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.268189655172414	0.911206896551724	0.877586206896552	0.517413793103448	0.241034482758621	0.420948275862069	0.204913793103448	0.123534482758621	0.137068965517241	0.0580689655172414	0.0752758620689655	0.0655344827586207	0.0458275862068966	0.0631120689655172	0
Q9Y3D2	Methionine-R-sulfoxide reductase B2, mitochondrial OS=Homo sapiens GN=MSRB2 PE=2 SV=2 - [MSRB2_HUMAN]	B	FALSE	0	0.922249793217535	0	0.767576509511993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q9Y3D2	Methionine-R-sulfoxide reductase B2, mitochondrial OS=Homo sapiens GN=MSRB2 PE=2 SV=2 - [MSRB2_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343300248138958
Q9Y6G3	39S ribosomal protein L42, mitochondrial OS=Homo sapiens GN=MRPL42 PE=1 SV=1 - [RM42_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0	0	1	0.259134073716401	0	0	0	0	0	0	0	0	0	0	0
Q9Y6G3	39S ribosomal protein L42, mitochondrial OS=Homo sapiens GN=MRPL42 PE=1 SV=1 - [RM42_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0	0.814904233059714	0.861741509737647	0.388862063415419	0	0.18010622887494	0	0.102076291646548	0	0	0	0	0	0	0
